,trial_0,trial_1,trial_2
991,1.6826609373092651,1.683567762374878,1.6865756511688232
992,1.6825767755508423,1.683480978012085,1.6864935159683228
993,1.6824923753738403,1.6833947896957397,1.6864123344421387
994,1.6824082136154175,1.6833082437515259,1.6863315105438232
995,1.682324767112732,1.6832224130630493,1.6862508058547974
996,1.6822408437728882,1.6831363439559937,1.6861696243286133
997,1.6821571588516235,1.683050513267517,1.6860889196395874
998,1.6820738315582275,1.6829643249511719,1.6860077381134033
999,1.6819905042648315,1.6828784942626953,1.6859275102615356
1000,1.681906819343567,1.682793140411377,1.6858468055725098
1001,1.6818240880966187,1.6827075481414795,1.6857664585113525
1002,1.6817411184310913,1.6826226711273193,1.6856861114501953
1003,1.6816588640213013,1.6825370788574219,1.685606598854065
1004,1.6815756559371948,1.6824519634246826,1.6855260133743286
