,trial_0
767,1.2803090810775757
768,1.2801766395568848
769,1.2800437211990356
770,1.279910922050476
771,1.2797788381576538
772,1.279646635055542
773,1.2795145511627197
774,1.279382586479187
775,1.2792506217956543
776,1.2791188955307007
777,1.2789876461029053
778,1.2788561582565308
779,1.2787253856658936
780,1.2785941362380981
781,1.27846360206604
782,1.2783331871032715
783,1.278202772140503
784,1.2780722379684448
785,1.2779425382614136
786,1.2778124809265137
787,1.277682900428772
788,1.2775533199310303
789,1.2774238586425781
790,1.277294397354126
791,1.2771652936935425
792,1.2770367860794067
793,1.2769079208374023
794,1.276779294013977
795,1.2766507863998413
796,1.2765225172042847
797,1.2763938903808594
798,1.2762659788131714
799,1.276138424873352
800,1.2760108709335327
801,1.2758830785751343
802,1.2757560014724731
803,1.2756285667419434
804,1.2755016088485718
805,1.2753750085830688
806,1.2752482891082764
807,1.2751215696334839
808,1.274994969367981
809,1.274868369102478
810,1.2747427225112915
811,1.2746168375015259
812,1.2744908332824707
813,1.2743654251098633
814,1.2742396593093872
815,1.2741142511367798
816,1.273988962173462
817,1.2738642692565918
818,1.2737387418746948
819,1.2736142873764038
820,1.2734894752502441
821,1.2733649015426636
822,1.2732408046722412
823,1.2731168270111084
824,1.2729923725128174
825,1.2728681564331055
826,1.2727450132369995
827,1.2726213932037354
828,1.272497534751892
829,1.2723743915557861
830,1.2722513675689697
831,1.2721277475357056
832,1.2720050811767578
833,1.27188241481781
834,1.2717597484588623
835,1.2716373205184937
836,1.271515130996704
837,1.2713927030563354
838,1.2712706327438354
839,1.2711485624313354
840,1.2710264921188354
841,1.2709052562713623
842,1.270783543586731
843,1.2706620693206787
844,1.2705410718917847
845,1.2704198360443115
846,1.270298957824707
847,1.2701777219772339
848,1.2700573205947876
849,1.2699365615844727
850,1.269816279411316
851,1.2696959972381592
852,1.2695754766464233
853,1.2694557905197144
854,1.2693356275558472
855,1.2692160606384277
856,1.2690963745117188
857,1.2689768075942993
858,1.2688575983047485
859,1.2687381505966187
860,1.2686189413070679
861,1.2685002088546753
862,1.2683807611465454
863,1.2682617902755737
864,1.2681434154510498
865,1.2680251598358154
866,1.267906904220581
867,1.2677885293960571
868,1.2676703929901123
869,1.267552137374878
870,1.2674344778060913
871,1.2673165798187256
872,1.267198920249939
873,1.2670814990997314
874,1.2669641971588135
875,1.2668466567993164
876,1.266729712486267
877,1.2666125297546387
878,1.266495704650879
879,1.2663788795471191
880,1.266262412071228
881,1.2661455869674683
882,1.2660295963287354
883,1.2659127712249756
884,1.2657970190048218
885,1.2656804323196411
886,1.2655646800994873
887,1.2654492855072021
888,1.2653332948684692
889,1.2652181386947632
890,1.2651022672653198
891,1.2649868726730347
892,1.2648714780807495
893,1.2647565603256226
894,1.264641523361206
895,1.2645267248153687
896,1.2644121646881104
897,1.264297366142273
898,1.264182686805725
899,1.264068365097046
900,1.2639539241790771
901,1.2638399600982666
902,1.2637255191802979
903,1.2636116743087769
904,1.263498067855835
905,1.263384222984314
906,1.2632707357406616
907,1.2631568908691406
908,1.2630436420440674
909,1.2629305124282837
910,1.262817144393921
911,1.2627040147781372
912,1.2625912427902222
913,1.2624783515930176
914,1.262365460395813
915,1.262252926826477
916,1.2621405124664307
917,1.2620280981063843
918,1.261915683746338
919,1.2618037462234497
920,1.2616915702819824
921,1.2615795135498047
922,1.2614675760269165
923,1.2613557577133179
924,1.2612441778182983
925,1.261132836341858
926,1.2610211372375488
927,1.260909914970398
928,1.2607988119125366
929,1.2606877088546753
930,1.2605769634246826
931,1.2604659795761108
932,1.2603548765182495
933,1.260244369506836
934,1.2601338624954224
935,1.2600233554840088
936,1.2599126100540161
937,1.2598024606704712
938,1.2596925497055054
939,1.2595821619033813
940,1.259472131729126
941,1.2593625783920288
942,1.2592525482177734
943,1.2591429948806763
944,1.2590336799621582
945,1.2589240074157715
946,1.2588144540786743
947,1.2587050199508667
948,1.2585961818695068
949,1.2584872245788574
950,1.2583783864974976
951,1.2582694292068481
952,1.2581604719161987
953,1.2580517530441284
954,1.2579437494277954
955,1.2578349113464355
956,1.2577263116836548
957,1.2576183080673218
958,1.2575101852416992
959,1.2574021816253662
960,1.257293939590454
961,1.2571858167648315
962,1.2570785284042358
963,1.256970763206482
964,1.2568633556365967
965,1.2567555904388428
966,1.2566479444503784
967,1.2565408945083618
968,1.2564338445663452
969,1.2563265562057495
970,1.2562196254730225
971,1.2561129331588745
972,1.2560056447982788
973,1.2558989524841309
974,1.2557927370071411
975,1.255685806274414
976,1.2555793523788452
977,1.255473256111145
978,1.2553666830062866
979,1.2552608251571655
980,1.2551544904708862
981,1.2550486326217651
982,1.254942536354065
983,1.2548367977142334
984,1.2547310590744019
985,1.2546254396438599
986,1.2545199394226074
987,1.254414439201355
988,1.2543091773986816
989,1.2542040348052979
990,1.2540987730026245
991,1.2539937496185303
992,1.2538888454437256
993,1.2537837028503418
994,1.2536786794662476
995,1.2535741329193115
996,1.2534695863723755
997,1.2533650398254395
998,1.2532607316970825
999,1.2531565427780151
1000,1.2530517578125
1001,1.2529480457305908
1002,1.2528438568115234
1003,1.252739667892456
1004,1.2526355981826782
1005,1.25253164768219
1006,1.252428412437439
1007,1.2523244619369507
1008,1.252220869064331
1009,1.252117395401001
1010,1.2520142793655396
1011,1.2519108057022095
1012,1.251807689666748
1013,1.251704454421997
1014,1.2516010999679565
1015,1.2514985799789429
1016,1.251395583152771
1017,1.2512927055358887
1018,1.251189947128296
1019,1.2510870695114136
1020,1.2509849071502686
1021,1.2508821487426758
1022,1.2507798671722412
1023,1.2506775856018066
1024,1.2505756616592407
1025,1.250473141670227
1026,1.2503712177276611
1027,1.2502692937850952
1028,1.2501674890518188
1029,1.2500656843185425
1030,1.2499637603759766
1031,1.2498620748519897
1032,1.249760627746582
1033,1.2496594190597534
1034,1.2495574951171875
1035,1.249456763267517
1036,1.2493548393249512
1037,1.2492541074752808
1038,1.2491530179977417
1039,1.2490521669387817
1040,1.2489510774612427
1041,1.2488502264022827
1042,1.2487497329711914
1043,1.248649001121521
1044,1.2485482692718506
1045,1.2484476566314697
1046,1.248347520828247
1047,1.2482469081878662
1048,1.2481465339660645
1049,1.2480463981628418
1050,1.2479466199874878
1051,1.2478466033935547
1052,1.2477463483810425
1053,1.2476465702056885
1054,1.2475465536117554
1055,1.2474470138549805
1056,1.2473472356796265
1057,1.2472480535507202
1058,1.2471482753753662
1059,1.2470487356185913
1060,1.2469496726989746
1061,1.2468503713607788
1062,1.246751070022583
1063,1.2466517686843872
1064,1.2465533018112183
1065,1.2464537620544434
1066,1.2463549375534058
1067,1.2462561130523682
1068,1.2461575269699097
1069,1.2460589408874512
1070,1.2459602355957031
1071,1.2458618879318237
1072,1.2457634210586548
1073,1.2456649541854858
1074,1.245566725730896
1075,1.2454687356948853
1076,1.245370626449585
1077,1.2452723979949951
1078,1.2451742887496948
1079,1.2450766563415527
1080,1.2449787855148315
1081,1.2448810338974
1082,1.2447832822799683
1083,1.2446857690811157
1084,1.2445881366729736
1085,1.2444905042648315
1086,1.244393229484558
1087,1.2442963123321533
1088,1.244198203086853
1089,1.2441014051437378
1090,1.244004249572754
1091,1.2439073324203491
1092,1.2438101768493652
1093,1.2437137365341187
1094,1.2436167001724243
1095,1.2435200214385986
1096,1.243423342704773
1097,1.2433265447616577
1098,1.2432302236557007
1099,1.2431339025497437
1100,1.2430375814437866
1101,1.24294114112854
1102,1.2428449392318726
1103,1.2427488565444946
1104,1.2426522970199585
1105,1.2425563335418701
1106,1.2424606084823608
1107,1.2423651218414307
1108,1.242268681526184
1109,1.2421733140945435
1110,1.2420772314071655
1111,1.241981863975525
1112,1.241886019706726
1113,1.2417906522750854
1114,1.2416952848434448
1115,1.2415995597839355
1116,1.2415045499801636
1117,1.2414093017578125
1118,1.24131441116333
1119,1.241219401359558
1120,1.2411242723464966
1121,1.2410293817520142
1122,1.2409344911575317
1123,1.240839958190918
1124,1.2407453060150146
1125,1.2406502962112427
1126,1.240555763244629
1127,1.2404611110687256
1128,1.240366816520691
1129,1.240272045135498
1130,1.2401779890060425
1131,1.2400838136672974
1132,1.2399896383285522
1133,1.239895224571228
1134,1.2398015260696411
1135,1.239707589149475
1136,1.2396135330200195
1137,1.2395199537277222
1138,1.239425778388977
1139,1.2393320798873901
1140,1.2392386198043823
1141,1.2391449213027954
1142,1.2390512228012085
1143,1.2389580011367798
1144,1.2388643026351929
1145,1.2387713193893433
1146,1.238677740097046
1147,1.2385846376419067
1148,1.238491177558899
1149,1.2383983135223389
1150,1.2383054494857788
1151,1.2382124662399292
1152,1.2381194829940796
1153,1.2380269765853882
1154,1.2379339933395386
1155,1.2378414869308472
1156,1.2377487421035767
1157,1.2376563549041748
1158,1.2375637292861938
1159,1.237471103668213
1160,1.2373789548873901
1161,1.2372866868972778
1162,1.2371944189071655
1163,1.2371021509170532
1164,1.2370102405548096
1165,1.2369177341461182
1166,1.2368258237838745
1167,1.2367339134216309
1168,1.2366421222686768
1169,1.2365500926971436
1170,1.2364580631256104
1171,1.236366868019104
1172,1.236275315284729
1173,1.2361838817596436
1174,1.236092448234558
1175,1.236000657081604
1176,1.2359089851379395
1177,1.2358180284500122
1178,1.2357267141342163
1179,1.2356352806091309
1180,1.2355444431304932
1181,1.235453486442566
1182,1.235361933708191
1183,1.235271692276001
1184,1.2351806163787842
1185,1.235089659690857
1186,1.2349990606307983
1187,1.234908103942871
1188,1.2348175048828125
1189,1.234726905822754
1190,1.2346365451812744
1191,1.2345460653305054
1192,1.2344555854797363
1193,1.2343651056289673
1194,1.2342748641967773
1195,1.234184741973877
1196,1.234094500541687
1197,1.2340043783187866
1198,1.2339144945144653
1199,1.2338247299194336
1200,1.2337344884872437
1201,1.2336446046829224
1202,1.2335548400878906
1203,1.2334649562835693
1204,1.2333753108978271
1205,1.233285665512085
1206,1.2331960201263428
1207,1.2331063747406006
1208,1.233016848564148
1209,1.2329275608062744
1210,1.2328383922576904
1211,1.2327489852905273
1212,1.232660174369812
1213,1.2325702905654907
1214,1.232481598854065
1215,1.2323923110961914
1216,1.2323033809661865
1217,1.2322145700454712
1218,1.2321254014968872
1219,1.232036828994751
1220,1.2319480180740356
1221,1.2318594455718994
1222,1.2317707538604736
1223,1.2316818237304688
1224,1.231593132019043
1225,1.231505036354065
1226,1.2314164638519287
1227,1.2313281297683716
1228,1.231239676475525
1229,1.2311515808105469
1230,1.2310633659362793
1231,1.2309752702713013
1232,1.2308871746063232
1233,1.2307990789413452
1234,1.2307113409042358
1235,1.2306233644485474
1236,1.2305353879928589
1237,1.2304474115371704
1238,1.230359673500061
1239,1.2302720546722412
1240,1.2301844358444214
1241,1.2300965785980225
1242,1.2300091981887817
1243,1.2299216985702515
1244,1.2298345565795898
1245,1.22974693775177
1246,1.2296595573425293
1247,1.2295721769332886
1248,1.229485034942627
1249,1.2293977737426758
1250,1.2293105125427246
1251,1.2292239665985107
1252,1.2291368246078491
1253,1.2290502786636353
1254,1.228963017463684
1255,1.228875994682312
1256,1.2287893295288086
1257,1.2287025451660156
1258,1.2286161184310913
1259,1.2285293340682983
1260,1.228442668914795
1261,1.2283564805984497
1262,1.2282699346542358
1263,1.2281835079193115
1264,1.2280972003936768
1265,1.2280110120773315
1266,1.2279245853424072
1267,1.2278382778167725
1268,1.227752447128296
1269,1.2276661396026611
1270,1.227580189704895
1271,1.2274941205978394
