,trial_0
983,0.8482508659362793
984,0.8467416167259216
985,0.8477692008018494
986,0.8497671484947205
987,0.847137451171875
988,0.8478357195854187
989,0.8443669676780701
990,0.8437332510948181
991,0.8501505851745605
992,0.8486276865005493
993,0.8457493185997009
994,0.8465175628662109
995,0.8486936688423157
996,0.847991406917572
997,0.8474040031433105
998,0.8456537127494812
999,0.8478090167045593
1000,0.8461785316467285
1001,0.8472124934196472
1002,0.8499626517295837
1003,0.8498530387878418
1004,0.8491907119750977
1005,0.848152756690979
1006,0.8455032706260681
1007,0.8469588160514832
1008,0.8483195304870605
1009,0.8483796119689941
1010,0.8474379777908325
1011,0.8449648022651672
1012,0.84944087266922
1013,0.8482144474983215
1014,0.8495604395866394
1015,0.8511965870857239
1016,0.8480512499809265
1017,0.8482322692871094
1018,0.8502821922302246
1019,0.8452035784721375
1020,0.8494427800178528
1021,0.8479461073875427
1022,0.8435875773429871
1023,0.8461801409721375
1024,0.847326934337616
1025,0.8452065587043762
1026,0.846284806728363
1027,0.8470908403396606
1028,0.8474001884460449
1029,0.847575843334198
1030,0.8476805686950684
1031,0.8470692038536072
1032,0.8489456176757812
1033,0.8457313776016235
1034,0.8485344052314758
1035,0.8447601199150085
1036,0.849552571773529
1037,0.8465031981468201
1038,0.8485345244407654
1039,0.8481917381286621
1040,0.8472413420677185
1041,0.84516441822052
1042,0.8468913435935974
1043,0.8473674058914185
1044,0.8487922549247742
1045,0.8491382598876953
1046,0.8469813466072083
1047,0.8481077551841736
1048,0.8483705520629883
1049,0.8457890748977661
1050,0.8494647145271301
1051,0.84722900390625
1052,0.8467571139335632
1053,0.8494270443916321
1054,0.8479399085044861
1055,0.8448180556297302
1056,0.8464633226394653
1057,0.8485822677612305
1058,0.8469340205192566
1059,0.8468109369277954
1060,0.8490490317344666
1061,0.8479680418968201
1062,0.8481914401054382
1063,0.8461338877677917
1064,0.8465637564659119
1065,0.8458123207092285
1066,0.8453581929206848
1067,0.848209023475647
1068,0.8495450019836426
1069,0.8474376797676086
1070,0.8444406390190125
1071,0.8478967547416687
1072,0.8457159399986267
1073,0.8461477160453796
1074,0.8478407263755798
1075,0.8480562567710876
1076,0.8456223607063293
1077,0.8450588583946228
1078,0.8481699228286743
1079,0.8473278284072876
1080,0.8462481498718262
1081,0.8479844927787781
1082,0.8445395827293396
1083,0.8475959897041321
1084,0.8481713533401489
1085,0.8479711413383484
1086,0.8469196557998657
1087,0.8442848324775696
1088,0.8465369343757629
1089,0.8483301401138306
1090,0.8513232469558716
1091,0.844721794128418
1092,0.8462641835212708
1093,0.846581757068634
1094,0.8472426533699036
1095,0.8463621139526367
1096,0.848302960395813
1097,0.8471724390983582
1098,0.8460440635681152
1099,0.846794605255127
1100,0.8479987978935242
1101,0.8465927243232727
1102,0.8470751643180847
1103,0.8483319282531738
1104,0.8484929203987122
1105,0.8499605059623718
1106,0.846618115901947
1107,0.847913384437561
1108,0.8449050188064575
1109,0.844613254070282
1110,0.8475053906440735
1111,0.8468996286392212
1112,0.8475367426872253
1113,0.8465994000434875
1114,0.8500227332115173
1115,0.8458701372146606
1116,0.8464494943618774
1117,0.8449347615242004
1118,0.8468937277793884
1119,0.845827579498291
1120,0.846038281917572
1121,0.8439391255378723
1122,0.846993625164032
1123,0.8432737588882446
1124,0.8486757278442383
1125,0.8442988395690918
1126,0.8430562019348145
1127,0.8466793894767761
1128,0.8477808833122253
1129,0.8452519774436951
1130,0.8468026518821716
1131,0.843937873840332
1132,0.846351146697998
1133,0.8484965562820435
1134,0.8467448353767395
1135,0.8447570204734802
1136,0.8486687541007996
1137,0.8452804684638977
1138,0.8461286425590515
1139,0.8470973372459412
1140,0.847235381603241
1141,0.8456469774246216
1142,0.850377082824707
1143,0.84479159116745
1144,0.8478903770446777
1145,0.8455765843391418
1146,0.8474532961845398
1147,0.8470329642295837
1148,0.8441562056541443
1149,0.8485049605369568
1150,0.8494628071784973
1151,0.8451889157295227
1152,0.8463701605796814
1153,0.8474602103233337
1154,0.8453477025032043
1155,0.8458458185195923
1156,0.8455330729484558
1157,0.8468554615974426
1158,0.846662163734436
1159,0.8462217450141907
1160,0.8477559089660645
1161,0.8462923169136047
1162,0.8457420468330383
1163,0.8446750044822693
1164,0.8449800610542297
1165,0.84517902135849
1166,0.8476104736328125
1167,0.8441120982170105
1168,0.8436847925186157
1169,0.8481192588806152
1170,0.8449639678001404
1171,0.8455644845962524
1172,0.8454856872558594
1173,0.8444022536277771
1174,0.8474081158638
1175,0.8464784622192383
1176,0.8470091223716736
1177,0.8478428721427917
1178,0.8462629318237305
1179,0.8441991806030273
1180,0.8449802398681641
1181,0.845376193523407
1182,0.8447378277778625
1183,0.8448761105537415
1184,0.8441109657287598
1185,0.8466776013374329
1186,0.8452945947647095
1187,0.8447346687316895
1188,0.8479794859886169
1189,0.8473384976387024
1190,0.8458331227302551
1191,0.8457488417625427
1192,0.8470702171325684
1193,0.8448689579963684
1194,0.8467292189598083
1195,0.845892608165741
1196,0.8433076739311218
1197,0.8451042175292969
1198,0.8452067375183105
1199,0.8442210555076599
1200,0.8440062403678894
1201,0.8457511067390442
1202,0.8472402691841125
1203,0.8406182527542114
1204,0.8475027084350586
1205,0.8471722602844238
1206,0.8488567471504211
1207,0.8442662358283997
1208,0.8481625914573669
1209,0.845013439655304
1210,0.8450325131416321
1211,0.8451617360115051
1212,0.8454932570457458
1213,0.8440282940864563
1214,0.8465890884399414
1215,0.8444169163703918
1216,0.845157265663147
1217,0.8459059596061707
1218,0.8460305333137512
1219,0.8442527055740356
1220,0.8462137579917908
1221,0.8401865363121033
1222,0.8427058458328247
1223,0.847857654094696
1224,0.8433703780174255
1225,0.844376266002655
1226,0.8459741473197937
1227,0.8431116938591003
1228,0.8402547836303711
1229,0.8444526791572571
1230,0.8446294069290161
1231,0.8438858985900879
1232,0.845770001411438
1233,0.846651017665863
1234,0.8449503183364868
1235,0.8475057482719421
1236,0.8464498519897461
1237,0.8450107574462891
1238,0.8452779650688171
1239,0.8432381749153137
1240,0.8439061045646667
1241,0.8458330035209656
1242,0.8453131914138794
1243,0.8428716063499451
1244,0.844649612903595
1245,0.8441810607910156
1246,0.8476004600524902
1247,0.8427314162254333
1248,0.8460289835929871
1249,0.8432784080505371
1250,0.8465167284011841
1251,0.8445519804954529
1252,0.8456515669822693
1253,0.8421506881713867
1254,0.8427267074584961
1255,0.845164954662323
1256,0.8471846580505371
1257,0.8453812599182129
1258,0.845740795135498
1259,0.8439627885818481
1260,0.8416986465454102
1261,0.8473049998283386
